Start time,End time,Transcript,English Translation
880.200,905.300,ค่ะแล้วก็ช่องทางการเก็บที่สามารถเลือกได้ 2 วิธีวิธีแรกค่ะพี่มีบัตรเครดิตที่สามารถเลือกเก็บผ่านบัตรเครดิตนะคะเดือนละครั้งเดือนละยอดได้เลยวิธีที่ 2 เป็นการออมผ่านบัญชีอัตโนมัติให้อ่ะค่ะถ้ายังไงวันนี้หนูขอหนูขออนุญาตนะคะโรงทะเบียนเขาร่วมโครงการให้กับพี่พรพรรณนะคะโอเคอันนี้หนูขอโทษนะพี่อยู่จังหวัดกรุงเทพฯใช่ไหมคะ,"Yes, and there are 2 ways of saving that you can choose from. The first method, I have a credit card that you can choose to save through a credit card, once a month, the amount per month. The second method is saving through an automatic account. If so, what? Today, I would like to ask for permission from the registrar to join the project for P'Phonphan. OK, I'm sorry about this one. You live in Bangkok, right?"
906.300,934.600,อ๋อถ้าอยู่กรุงเทพฯเนี่ยไม่เกิน 1 อาทิตย์อ่ะค่ะพี่ก็จะได้รับในตัวของเล่นเอกสารและอยู่เป็นแขวงบางจากเขตพระโขนงนะคะพี่ตอนนี้เราจะชื่อแขวงพระโขนงใต้เขตพระโขนงค่ะอ๋อเป็นพระโขนงใต้นะคะเดี๋ยวหนูขออนุญาตอันนี้ข้างๆตัวพี่มีกระดาษปากกาไหมคะอ่าโอเคเดี๋ยวหนูขออนุญาตพี่จดชื่อนามสกุลของหนูนะคะแล้วก็เลขใบอนุญาตของหนูไว้ก่อนค่ะ,"Oh, if you're in Bangkok, it won't be more than 1 week. You'll receive the toy in the document and it will be Bang Chak Subdistrict, Phra Khanong District. Right now, we'll call it Phra Khanong Tai Subdistrict, Phra Khanong District. Oh, it's Phra Khanong Tai District. I'll wait. May I have permission to do this? Do you have a pen or paper next to me? Oh, okay. I'll ask for permission to write down my first name and last name and my license number first."
938.200,942.800,ซื้อของหนูนะคะสะกดเป็นพพานหันอากาศชช้างรเรือ,"Buying my stuff is spelled as ""air plane, elephant, boat""."
943.500,955.000,กไก่ไม้หันอากาศนหนูยยักษ์การันต์นามสกุลนะคะธธงสระอูททหารออ่างงงู,"Chicken, wooden bird, flying bird, giant rat, surname orthography, Nakatha, flag, Sa Ut, Thahan, Ang Ngu."
955.500,977.200,ค่ะแล้วก็เลขใบอนุญาตออกโดยคปภนะคะจะเป็น 650 300 4726 เบอร์โทรติดต่อกลับนะคะจะเป็น 02 037 7899,"Yes, and the license number issued by the OIC will be 650 300 4726. The contact number will be 02 037 7899."
978.100,984.600, ค่ะวแหวน,"Yes, ring."
986.700,993.100,ยยักษ์การันต์นามสกุลพอสำเภามม้าสระอิ,Yakkaran surname Por Samphao Ma Sarai
1000.300,1009.700,หนูขออนุญาตลงทะเบียนก่อนนะคะพี่สะดวกรับเป็นบ้านเลขที่เท่าไหร่คะมีซอยมีถนนไหมคะ,I'd like permission to register first. I'm convenient for you. What is the house number? Is there an alley or road?
1009.900,1057.700,ความสุขุมวิท 56 ค่ะเป็นสุขุมวิทนะคะ 56 นะคะมีในส่วนของชื่ออาคารหรือว่าชื่อหมู่บ้านหรือชื่อคอนโดไหมคะเป็นบ้านเลขที่เลยนะคะแล้วก็ในส่วนของอันนี้ก็คือเป็นบ้านของพี่เลยใช่ไหมใช่ค่ะถ้าอย่างนั้นในส่วนของที่อยู่ปัจจุบันกับที่อยู่ตามทะเบียนบ้านหนูยึดเป็นที่อยู่เดียวกันนะคะแล้วก็ที่อยู่ที่ทำงานที่สะดวกลงไหมคะถ้าไม่สะดวกอ้างอิงเป็นที่อยู่เดียวกันทั้งหมดได้เลยขอบพระคุณมากๆค่ะใช้เป็นนางเหมือนนางสาวค่ะชื่อหน้าระบบหนูขออนุญาตสะกดนะคะพรพรรณสะกดเป็นพพรเณรถูกต้องนะคะ,"Sukhumvit 56. It's Sukhumvit 56. Is there a building name or a village name or a condo name? It's the house number. And this one is your house, right? Yes, then in terms of the current address and the address according to the house registration, I take it as the same address and the work address that is convenient for me to post. If it is not convenient, I can refer to all of them as the same address. Thank you very much. Use it as 'Miss'. Please allow me to spell the name in front of the system. Phonphan is spelled as Phonphan, correct."
1058.400,1066.900,ใช่ค่ะนามสกุลนะคะสระเอจจานนหนูดเด็กสระอิสีททหารกไก่สระอารเรือถูกต้องนะคะ,"Yes, last name."
1067.900,1083.700,พี่เกิดวันที่ 18 เดือน 10 ค.ศจะเป็น 1980 นะคะขอบพระคุณครับสถานภาพปัจจุบันสดสมรสค่ะพี่โสดนะคะอันนี้พี่เป็นเจ้าของธุรกิจส่วนตัวหรือว่าเป็นพนักงานบริษัทข้าราชการค่ะ,"I was born on the 18th day of the 10th month, 1980. Thank you. My current status is that I am married. I am single. Are you the owner of your own business or are you an employee of a government company?"
1084.300,1087.800,แล้วก็หนูขออนุญาตนะคะน้ำหนักส่วนสูงของพี่ปัจจุบันอยู่ที่เท่าไหร่คะ,"Also, may I ask for your permission? What is your current weight and height?"
1090.200,1128.100,"สูง 164 หนัก 72 ขอบพระคุณค่ะแล้วก็รายได้เฉลี่ยต่อเดือนอ่ะค่ะของพี่อยู่ที่ประมาณเท่าไหร่นะคะหนูขออนุญาตระบุเป็นรายปีนะคะก็จะอยู่ที่ปีละประมาณ 600,000 นะคะขอบพระคุณค่ะแล้วก็ตัวโครงการนะคะเราจะมีในส่วนของตัวทุนประกันคุ้มครองกรณีสูญเสียชีวิตดูแลพี่ทันทีนะคะวันนี้นะคะ 1 ล้านบาทรบกวนพี่นะคะยืนยันนะคะเป็นผู้รับผลประโยชน์นะคะสัก 2 อ่า 1 ท่านก่อนอนาคตข้างหน้าพี่อยากเพิ่มเติมพี่ก็สามารถเพิ่มเติมได้อันนี้ให้ใครดีคะสะกดยังไงคะ","Height 164, weight 72. Thank you. And what is your average monthly income? What is your average monthly income? Please allow me to state it annually. It will be approximately 600,000 per year. Thank you. And also the project. Yes, we will have the insurance fund to cover the loss of life to take care of you immediately today. 1 million baht. I would like to ask you to confirm that you will be the beneficiary for at least 2, ah, 1 person before the future. If you want to add more, you can add more. Who should I give this to? How do you spell it?"
1129.900,1137.200,อ๋อเป็นสเสือสระอิททหารธธงการันต์นะคะ,"Oh, it's Suea Sarait Thahan Thongkaran."
1137.900,1197.500,นะคะนามสกุลเดียวกับพี่ไหมคะใช่ค่ะนามสกุลเดียวกับพี่นะคะแล้วก็ความสัมพันธ์เป็นคุณพ่อคำนำหน้าใช้เป็นนายนะคะใช่ค่ะที่อยู่ของคุณพ่อหนูขออนุญาตอ้างอิงเป็นที่อยู่เดียวกับพี่นะคะใช่ค่ะค่ะแล้วก็ ID บัตรประชาชนของคุณพ่อพี่จำได้ไหมคะถ้าจำไม่ได้ไม่เป็นไรค่ะโอเคแล้วก็วันนี้หนูขออนุญาตเปิดทุนชีวิตคุ้มครองพี่ทันทีนะคะ 1 ล้านแล้วก็เปิดความคุ้มครองในเรื่องของคุ้มครอง 15 โรคร้ายแรงอีก 1 ล้านรบกวนพี่พรพรรณยืนยันตัวตนด้วยหมายเลขบัตรประชาชนให้ตรงกับชื่อนามสกุลแจ้งในไฟล์เสียงได้เลยค่ะ 9 4 2 นะคะค่ะแล้วก็ปีหมดอายุบัตรประชาชนของพี่ที่จำได้ไหมคะถ้าจำไม่ได้ไม่เป็นไรจำไม่ได้ค่ะโอเคขอบพระคุณค่ะหนูขออนุญาตนะคะ,"Is it the same last name as your father? Yes, and your father's national ID card. Do you remember it? If you don't remember, that's okay. OK. And today, I would like permission to immediately open the life protection fund for you, 1 million, and open the protection for things. Protection for 15 serious illnesses, another 1 million. Please help Phonphan confirm your identity with your ID card number to match the name and surname notified in the audio file. 9 4 2. And the expiration year of your ID card, do you remember it? I don't remember. It's ok. I don't remember. Okay. Thank you. Please allow me."
1197.900,1205.700,ท่านเป็นผู้มีถิ่นที่อยู่ทางภาษีเฉพาะในประเทศไทยใช่หรือไม่ค่ะพี่เกิดจังหวัดอะไรคะกรุงเทพฯไหม,Are you a tax resident only in Thailand? What province were you born in? Bangkok?
1206.700,1218.600,คะตัวโครงการนี้สามารถลดหย่อนภาษีได้ 100% เต็มนะคะโอเคแล้วก็ช่องทางการเก็บออมพิชิตสะดวกออมผ่านบัตรเครดิตหรือว่าออมผ่านบัญชีดีคะ,"Yes, this project is able to reduce taxes 100% fully. OK. And the channel for saving is convenient. Saving through a credit card or saving through an account?"
1220.300,1239.600,ได้ค่ะเจ้าหน้าที่ภัทรการธนูทองใบอนุญาต 650 300-4726 ขออนุญาตออกเลขสัญญาเปิดความคุ้มครองให้กับคุณพรพรรณนะคะพี่เปิดลำโพงได้เลยแล้วพี่ก็เข้าไปที่แอปธนาคารที่ใช้เป็นแอปของไทยพาณิชย์เราอยู่แล้วนะคะ,"Yes, Phatrakarnthanuthong officials, license number 650 300-4726, would like permission to issue a contract number to open protection for Ms. Phonphan. You can turn on the speaker and then go into the banking app that you use, which is our Siam Commercial Bank app. Already."
1241.200,1243.400,ใช่ๆ,yes yes
1253.900,1259.600,รูปใบโพธิ์,Bodhi leaf shape
1263.400,1266.000,ใช่ค่ะแล้วก็เข้าไปคำว่าจ่ายบิล,"Yes, then go into the word pay bill."
1268.300,1277.800,ค่ะช่อง one ขยายมันจะอยู่ใต้คำว่าเลือกบินนะคะ,"Yes, in box one, expand it and it will be under the word choose to fly."
1282.700,1291.500,ค้นหาผู้ให้บริการแล้วจะเป็นรูปแว่นพี่ติ๊กเข้าไปแล้วพี่ใส่รหัสโค้ดบริษัท 0216,Search for a service provider and you will see a picture of glasses. Click it and enter the company code 0216.
1293.300,1311.700,ค่ะแล้วพี่พี่พอพี่ใส่ 02-16 แล้วมันจะขึ้นมาเยอะมากเลยพี่เลื่อนข้างล่างหาบริษัท fwd ประกันชีวิตโลโก้สีส้มๆอ่ะพี่ติ๊กเขาไปพอพี่ติ๊กเข้าไปช่อง Reference ที่ 1 พี่ใส่เป็นเลขกรมธรรม์ของพี่มีทั้งหมด 9 ตัวหนูขออนุญาตนะคะจะเป็น 3 2 7,"Yes, and brother, when you enter 02-16, it will come up a lot, so I scroll down to find the FWD life insurance company with an orange logo. I tick it. When I put it in the Reference box number 1, I enter it as my policy number. There are 9 of them in total. Please allow me to make them 3 2 7."
1313.900,1315.100, 0 4 5,0 4 5
1317.200,1318.800, 7 6 1,7 6 1
1320.700,1326.000, 0 4 5 7 6 1 นะคะ,It's 0 4 5 7 6 1.
1326.600,1340.600,ช่องที่ 2 พี่เว้นว่างไว้พี่เห็นช่องจำนวนเงินพี่ใส่ 3510 แล้วพี่ก็กดตรวจสอบว่าพี่พรพรรณจ่ายบิลให้กับบริษัท fwd ถ้าถูกต้องตรงกันที่กดยืนยันให้ขึ้นตัวสลิปได้เลย,"Field 2, I left it blank. When I saw the amount field, I entered 3510 and then I clicked to check that Phonphan paid the bill to fwd company. If it was correct and matched, click to confirm and I could show you the slip."
1343.900,1373.900,ค่ะเดี๋ยวอันนี้เป็นการจ่ายยอดแรกส่วนการตัดบัญชีพี่สะดวกให้ตัดแบงค์ไหนพี่สามารถถูกกับแบงค์นั้นได้เลยใช่ค่ะอันนี้ขึ้นสลิปแล้วนะคะค่ะอันนี้ขึ้นเป็นตัวสลิปแล้วนะคะแล้วพี่สะดวกให้เราบริษัทเข้าไปดูแลตัดทะเบียนงวดต่อเดือนถัดไปอันนี้เป็นของแบงค์อะไรคะถ้าเกิดว่า,"Yes, right now, this is the first payment. As for debiting the account, is it convenient for you to deduct from any bank? You can pay with that bank. Yes, this one is already on the slip. This one is already on the slip. We, the company, go in and take care of the registration for the next monthly installment. What bank does this belong to? If so,"
1374.200,1402.000,งั้นเป็นเล่มเดิมเลยนะคะเพราะเป็นกรุงศรีดีกว่าค่ะเป็นของกรุงศรีใช่ไหมแต่จริงๆแล้วน่ะพี่มีเครดิตกับ SCB หนูก็อยากแนะนำ SCB นะเพราะว่ามันอนาคตมันจะมีโปรโมชั่นเขาจะเช็คจากที่ลูกค้าใช้ SCB เราเยอะๆมันจะได้สิทธิพิเศษถ้าอย่างนั้นเดี๋ยวหนูขออนุญาตพาพี่ผูกบัญชีพี่กลับไปหน้าแรกหน้าสวัสดีแล้วก็เข้าธุรกรรมของฉัน,"So it's the same book because it's better from Krungsri. It's from Krungsri, right? But actually, I have credit with SCB. I would like to recommend SCB because in the future there will be promotions. They will check from there. A lot of customers use our SCB and they will get special privileges. If so, please allow me to take you to link your account. Go back to the home page, hello page, and enter my transactions."
1404.800,1430.800,แล้วพี่เลื่อนขึ้นข้างบนมองหาข้างล่างค่ะคำว่าสมัครบริการหักบัญชีอัตโนมัติกลับมาอยู่ที่หน้าไหนแล้วใช่พี่กลับเข้าไปที่ธุรกรรมของฉันแล้วก็เลื่อนขึ้นข้างบนมองหาข้างล่างหาคำว่าสมัครบริการหักบัญชีอัตโนมัติอ่าพี่ติ๊กเข้าไปเพราะติ๊กเข้าไปกดยอมรับเงื่อนไขแบงค์ไม่มีค่าใช้จ่ายค่ะ,"Then I scrolled up and looked at the bottom. Where was the word ""apply for automatic debit service"" back on the page? Yes, I went back to my transactions and scrolled up and looked at the bottom and found the word ""apply for service"". Automatic deduction from the account. I ticked it because I ticked it and clicked to accept the bank terms and conditions. There are no fees."
1436.300,1453.800,อ่าแล้วพี่ก็ใส่ค้นหาผู้ให้บริการ 0216 มันจะเป็น f อ่ามันจะเป็น fwd สีม่วงพี่ติ๊กเข้าไปเลยเพราะติ๊กเข้าไปแล้วพี่ใส่รหัสอ้างอิงของพี่ทั้ง 2 ช่องเป็นเลขกรมธรรม์ของพี่นะคะ 3 2 7,"Ah, then I enter search for service provider 0216. It will be f. Ah, it will be fwd in purple. I ticked it because I ticked it and then I put in your reference code. Both fields are your policy number. 3 2 7"
1455.800,1460.500,0 4 5 7 6 1,0 4 5 7 6 1
1461.200,1469.700, 7 6 1 ค่ะช่องที่ 2 พี่ใส่เลขตัวเดียวกันเลยค่ะห้ามผิดห้ามเพี้ยนนะคะ 3 2 7 0 4 5 7 6 1,"7 6 1, column 2, I entered the same number. Don't make mistakes. Don't make mistakes. 3 2 7 0 4 5 7 6 1"
1472.400,1491.900, 3 2 7 0 4 5 7 6 1 ค่ะตรวจสอบแล้วก็กดยืนยันแล้วก็ติ๊กเบอร์มือถือเพื่อรับรหัส otp 6 หลักแล้วก็กดถัดไปเดี๋ยวแบงค์จะส่ง otp 6 หลักให้พี่เมื่อพี่ได้ otp แล้วนะคะใส่รหัส otp แล้วมันก็จะขึ้นว่าผูกบัญชีสำเร็จ,"3 2 7 0 4 5 7 6 1, check and press confirm, then tick the mobile number to receive the 6 digit OTP code, then press next, the bank will send you a 6 digit OTP when you have received the OTP, enter OTP code and it will say that the account binding was successful."
1501.200,1537.800,เดี๋ยวหนูรบกวนพี่กลับไปที่ LINE นะคะให้พี่แอดไลน์บริษัทเพื่อส่งตัวสลิปทั้ง 2 ตัวเข้ามายืนยันเปิดทุนชีวิตแล้วก็คุ้มครองโรคร้ายด้วยค่ะ LINE พี่นะแล้วพี่เข้าไปที่เพิ่มเพื่อนแล้วก็ติ๊กเพิ่มเพื่อนด้วยเบอร์โทรศัพท์พี่ติ๊กแล้วพี่ใส่เป็นเบอร์ 0 8 0 6 0 9 0 3 2 7 ค่ะแล้วพี่กดค้นหามันจะขึ้นลาย SCB ptbkk004 ไหมคะ,"I'm going to bother you to go back to LINE and have you add the company's Line in order to send both slips in to confirm that you've opened your life fund and also have protection against serious illnesses. LINE, brother, then you go to add friends and check add friends as well. My phone number is ticked and I enter it as number 0 8 0 6 0 9 0 3 2 7 and then I click search, will it be printed with the pattern SCB ptbkk004?"
1538.900,1550.900,ค่ะอ่ะพี่เพิ่มเพื่อนแล้วค่ะอ๋อสามารถใช้ Line ID LINE ID ก็ชื่อไลน์เลยค่ะ SCB ptbkk004 เพราะว่าให้ลูกค้าติ๊กเปิดมือถือมันจะ,"Yes, I've added friends. Oh, you can use Line ID. LINE ID is your Line name. SCB ptbkk004 because if customers check to turn on their mobile phone it will"
1552.100,1562.400,ชื่อไลน์ SCB PTT อ่า bks SCB นะคะ PT BKK แล้วก็ 004,"Line name SCB PTT, ah bks SCB, PT BKK and 004."
1564.100,1568.400, มันจะเป็นรายชื่อลาย SCB PTT bkk004 เลยใช่ไหมคะ,"It will be a list of SCB PTT bkk004 patterns, right?"
1568.900,1575.800,โอเคใช่ค่ะยอดแรกแล้วก็ตัวผูกบัญชีให้หนูนิดนึงค่ะ,"Okay, yes, the first balance and a little bit of the account link for me."
1580.800,1583.000,อ่าโอเคเดี๋ยวหนูขออนุญาต,"Ah, OK, I'll give you permission now."
1585.000,1610.600,ใช่ค่ะเวลาเวลาที่อ่าน้องลงทะเบียนเข้าร่วมโครงการให้ลูกค้าได้เหมือนเราจะเป็นการให้ขวัญและกำลังใจกับน้องๆเก่งเนาะสามารถอ่าแนะนำลูกค้าได้ถูกต้องอ่ะค่ะของหนูอ่ะอยู่สำนักงานใหญ่ตรงรัชโยธินนะคะพี่พี่เคยผ่านมาแถวนี้ไหมโอเคถ้างั้นเดี๋ยวหนูขออนุญาตส่งสายให้น้องเสาวนีย์ลงทะเบียนต่อให้พี่นะคะขอบพระคุณมากๆค่ะ,"Yes, when you have to register to join the project for customers like us, it will give morale and encouragement to the young people who are good at it. You can advise customers correctly. Mine is at the head office at Ratchayothin, brothers and sisters. Have you ever passed through this area? OK, then I'll ask permission to pass the line to Nong Saowanee to register for you. Thank you very much."
1619.300,1679.100,ค่ะหนูต้องขออภัยด้วยเพราะว่าเสียงอาจจะดังหน่อยก็ให้กำลังใจต้องขออภัยด้วยนะคะโอเคเดี๋ยวจะรวบรัดเนาะโอเคหนูขอสรุปความคุ้มครองก่อนเนาะค่ะอันนี้รบกวนอีกไม่เกิน 5 นาทีโอเคหนูชื่อเสาวนีย์วาดค่ะเลขที่ใบอนุญาต 6603013069 นะคะมาจากบริษัทไทยพาณิชย์โปรเทคจำกัดรับประกันภัยโดยบริษัท fwd ประกันชีวิตจำกัดมหาชนขออนุญาตยืนยันข้อมูลนะคะเพื่อเป็นการรับสมัครความคุ้มครองทางโทรศัพท์โดยที่ไม่ต้องกรอกเอกสารการสมัครเรียนได้ทั้งสิ้นขณะนี้คุณพรพรรณเสจิทัลมีอายุระหว่าง 20-50 ปีต้องการสมัครทำประกันชีวิตแบบตลอดชีพคุ้มครองโรคร้ายแรง 90/20 กับบริษัท fwd ประกันชีวิตจำกัดมหาชนดำเนินธุรกิจการประกันชีวิตในประเทศไทยภายใต้การกำกับดูแลของคปภนะคะดิฉันขอยืนยันผลประโยชน์ที่คุณลูกค้าจะได้รับนะคะคุณลูกค้าจะได้รับการสมัครรับความคุ้มครองประกันชีวิตแบบตลอด,"Yes, I apologize because the sound may be a little loud. Please give me some encouragement. I apologize. OK, I'll be brief. OK, I'd like to summarize the coverage first. This one will disturb for no more than 5 minutes. OK, my name is Saowanee Wad. License number 6603013069 is from Siam Commercial Pro Tech Company Limited, insured by FWD Life Insurance Public Company Limited. Please allow me to confirm the information in order to apply for coverage over the phone without having to fill out application documents at all. Ms. Phonphan Sejital is between 20-50 years old and wants to apply for life insurance with critical illness protection 90/20 with FWD Life Assurance Public Company Limited, which operates life insurance businesses in Thailand under the supervision of the OIC. I would like to confirm the benefits that the customer will receive. The customer will be applying for life insurance coverage for life."
1679.200,1704.100,ที่คุ้มครองโรคร้ายแรง 90/20 ด้วยผลประโยชน์ความคุ้มครองที่คุณลูกค้าจะได้รับมีดังนี้นะคะก็คือ 1 กรณีเจ็บป่วยด้วยโรคร้ายแรงนะคะโรคร้ายแรงระดับเริ่มต้น 4 โรคเช่นโรคมะเร็งระยะไม่ลุกลามบริษัทจะจ่าย 25% ของทุนประกันภัยและยังช่วยแบ่งเบาภาระโดยบริษัทจะยกเว้นค่าเบี้ยประกันภัยที่เหลือทันทีหลังจากได้รับวินิจฉัยว่าเจ็บป่วยด้วยโรคร้ายแรงระดับเริ่มต้นนะคะ,"That covers critical illnesses 90/20 with the protection benefits that customers will receive as follows: in the case of 1 case of serious illness, 4 initial serious diseases such as non-invasive cancer, the company will pay 25%. of the insured amount and also helps ease the burden. The company will waive the remaining premium immediately after being diagnosed with an initial serious illness."
1704.800,1764.600,โรคร้ายแรงระดับรุนแรง 15 โรคเช่นมะเร็งลุกลามกแล้วกล้ามเนื้อหัวใจตายเฉียบพลันกันขาดเลือดไตวายเรื้อรังโรคหลอดเลือดสมองแตกหรืออุดตันโรคหลอดเลือดลมปอดอุดกั้นเรื้อรังขั้นรุนแรงหรือโรคปอดระยะสุดท้ายบริษัทจะจ่ายให้ 100% ของทุนประกันภัยหักโดยผลประโยชน์กรณีเจ็บป่วยด้วยโรคร้ายแรงระดับเริ่มต้นที่จ่ายไปแล้วโดยจำกัดเพียง 1 โรคร้ายแรงเท่านั้นและจ่ายผลประโยชน์เพียงครั้งเดียวตลอดอายุกรมธรรม์นะคะ 2 กรณีเสียชีวิตภายในระยะเวลาเอาประกันภัยก่อนวันครบรอบปีกรมธรรม์นะคะที่อายุ 90 ปีรับ 100% ของทุนประกันภัย 1 ล้านบาทโดยผลประโยชน์กรณีเจ็บป่วยด้วยโรคร้ายแรงระดับเริ่มต้นนะคะที่จ่ายไปแล้วนะคะ 3 กรณีมีชีวิตอยู่กรณีว่าวันครบกำหนดสัญญาผิดกรมธรรม์ที่อายุ 90 ปีรับ 100% ของทุนประกันภัย 1 ล้านบาทหักด้วยผลประโยชน์กรณีเจ็บป่วยด้วยโรคร้ายแรงระดับต้นๆที่จ่ายไปแล้วถ้ามีนะคะหากบริษัทจ่ายผลประโยชน์ตามข้อ 1 ข้อ 2 ข้อ 3 เตรียมทุนประกันภัยแล้วกรมธรรม์นี้จะสิ้นผลบังคับทันทีนะ,"15 severe diseases such as advanced cancer, acute myocardial infarction, ischemic stroke, chronic kidney failure, hemorrhagic stroke or blockage, coronary artery disease, severe chronic obstructive pulmonary disease, or end-stage lung disease, the company will pay 100% of the The insured sum is deducted by the initial level critical illness benefit that has already been paid, limited to 1 critical illness only and benefits will be paid only once throughout the policy period. 2 cases of death within the insured period before the anniversary date. In the policy year, at age 90, receive 100% of the sum insured of 1 million baht, with benefits in the case of serious illness at the initial level, which has already been paid, in 3 cases where life is in the event that the due date of the contract is in breach of the policy. Age 90, receive 100% of the insured sum of 1 million baht, deducted by benefits in case of serious illnesses already paid, if any. If the company pays benefits according to item 1, item 2, item 3, prepare the insurance fund for this policy. It will cease to be effective immediately."
1764.700,1791.400,นะคะโดยแบบประกันภัยนี้มีตัวอย่างข้อยกเว้นดังนี้ 1 ค่าตัวตายภายใน 1 ปีแรกนะตั้งแต่วันเริ่มมีผลคุ้มครองตามกรมธรรม์หรือผู้รับผลประโยชน์ฆ่าตาย 2 ไม่เปิดเผยความจริงหรือแถลงข้อความเท็จบริษัทบอกรับสัญญาณภายใน 2 ปีข้อ 3 การเจ็บป่วยด้วยโรคร้ายแรงเกิดขึ้นก่อนวันเริ่มของคุ้มครองหรือเกิดขึ้นภายในระยะเวลาที่ไม่คุ้มครอง 90 วันนับตั้งแต่วันที่สัญญาเริ่มมีผลคุ้มครองนะคะทั้งนี้คุณลูกค้าสามารถศึกษารายละเอียดเพิ่มเติมได้จากกรมธรรม์นะคะ,"This type of insurance has examples of exceptions as follows: 1. Death within the first year from the date the coverage begins or the beneficiary dies. 2. Failure to disclose the truth or make false statements. The company will receive the signal within 2 years. Section 3: Critical illness occurs before the start date of the coverage or occurs within a period not covered by 90 days from the date the contract becomes effective. However, customers can study additional details from the policy."
1792.000,1845.400,"ค่ะคุณลูกค้าตกลงยินยอมให้บริษัท fwd ประกันชีวิตจำกัดเนี่ยเก็บค่าเบี้ยประกันภัยของคุณพรพรรณเจ็ดติดทั้งการโดยชำระแบบรายเดือนเป็นจำนวนงวดละ 3,510 บาทนะคะระยะเวลาการชำระเบี้ยประกันภัย 20 ปีนะคะผ่านบัญชีออมทรัพย์นะคะอันนี้คุณลูกค้าเก่าตกลงให้พี่เสาวณีย์นิดนึงค่ะค่ะทางบริษัทจะขออนุญาตทำการสำรองนะคะวงเงินในบัญชีออมทรัพย์นะคะคุณลูกค้าตกตกลงตามข้อความทั้งหมดให้กล่าวมาทั้งหมดนะคะได้นะคะหลังจากนี้เมื่อกรมธรรม์ได้รับการอนุมัตินะคะคุณลูกค้าจะได้รับ SMS ที่ 2 ข้อความจาก fwd SMS ที่ 1 จะแจ้งยืนยันกรมธรรม์ที่ได้รับการอนุมัติพร้อมลิ้งเข้าไปตรวจสอบข้อมูลกรมธรรม์รายละเอียดความคุ้มครองแล้วรอบการชำระค่าเบี้ยเมื่อคุณลูกค้าตรวจสอบเรียบร้อยแล้วกรุณากดยืนยันความถูกต้องของกรมธรรม์ที่ด้านล่างสุดด้วยนะคะ","Yes, the customer agrees to allow FWD Life Assurance Co., Ltd. to collect the insurance premiums of Mr. Phonpanjet by paying monthly payments of 3,510 baht per installment. The premium payment period is 20 years through a savings account. This one, the old customer agrees to give P'Saowanee a little bit. The company will ask for permission to make a reserve for the credit limit in the savings account. The customer agrees with everything in the message. You can say everything after this. When the policy is approved, the customer will receive a 2nd SMS from fwd. The 1st SMS will notify confirmation of the approved policy along with a link to check policy information, coverage details, and the premium payment period when The customer has already checked. Please click to confirm the correctness of the policy at the bottom."
1845.800,1858.900,ค่ะส่วน SMS ที่ 2 จะเป็นเรื่องยืนยันตัวตนสำหรับทำการประกันภัยผ่านระบบไอ้ kyc ด้วยตนเองเป็นขั้นตอนเราสำคัญที่กฎหมายกำหนดและต้องใช้บัตรประชาชนประกอบด้วยนะคะ,"Yes, the second SMS will be about verifying your identity for applying for insurance through the KYC system yourself. It is an important step required by law and must include an ID card."
