Start time,End time,Transcript,English Translation
1051.500,1062.500,แล้วก็อันนี้เลขบัตรประจำตัวประชาชนพอทราบไหมคะไม่ทราบไม่เป็นไรค่ะอันนี้ให้ใครเพิ่มเติมไหมคะหรือว่าให้ 2 คน,And this one is the national ID card number. Do you know it? I don't know. It's okay. Can I give this one to anyone else? Or will it be given to two people?
1064.000,1064.900,ค่ะ,yes
1070.600,1081.400,ขั้นตอนต่อไปค่ะคุณลูกค้าตัวนี้คุณลูกค้าจะออมผ่านแอปออมผ่านไทยพาณิชย์เราเลยมั้ยหรือว่าจะออมผ่านอ่าบัญชีธนาคารอื่นคะ,"The next step for this customer, will you save through our SCB savings app or will you save through another bank account?"
1083.200,1089.800,ได้ค่ะอันนี้คุณลูกค้าเข้าที่หน้า Application ได้เลยนะเจอดาจะพาทำทีละขั้นตอนนะคะ,"Yes, for this you can go to the Application page. Jerda will take you to do it step by step."
1104.500,1109.300,ค่ะค่ะอันนี้เข้ามาแล้วคุณลูกค้าเข้าที่เมนูธุรกรรมของฉันนะคะ,"Yes, this one comes in and the customer goes to the My Transactions menu."
1112.500,1114.100,เข้าธุรกรรมของฉันแล้วเนอะ,I entered my transaction.
1115.400,1115.700,ค่ะ,yes
1116.200,1119.500,กดคำว่าจ่ายบิลค่ะคุณลูกค้า,"Press the word pay bill, customers."
1122.900,1129.500,เลื่อนลงมาด้านล่างนะคะจะเจอ fwd สีส้มๆ,Scroll down to the bottom and you will find the orange fwd.
1130.400,1132.100,เจอไหมข้างล่างกรุงศรีนี้แหละ,Did you find it below Krungsri?
1133.000,1137.200,ค่ะในหน้าแรกเลยเนาะอันนี้กดเข้ามาหน้านี้มีอะไรบ้างคะ,"Yes, it's on the first page. Click this one to enter. What's on this page?"
1138.300,1139.400,รหัสลูกค้าเลย,Customer code now
1140.800,1149.900,โอเคค่ะอันนี้เป็นรหัสลูกค้า 1 นะคะมีทั้งหมด 9 ตัวแจ้งทีละ 3 ตัวนะคะค่ะเป็น 328 ค่ะ,"Okay, this one is customer code 1. There are 9 digits in total. Please specify 3 digits at a time. It's 328."
1150.800,1152.200,ขออภัยค่ะ 3 2 7 ค่ะ,"Sorry, 3 2 7."
1153.700,1156.800, 076 ค่ะ,It's 076.
1157.400,1165.300,แล้วก็กดตรวจสอบว่าไปที่ fwd ประกันชีวิตไหมนะคะพอกดตรวจสอบแล้วกดยืนยันได้เลยค่ะ,"Then click to check if it goes to fwd life insurance or not. When you click to check, click to confirm."
1172.200,1181.000,เรียบร้อยค่ะค่ะอันนี้ได้สลิปแล้วนะขออนุญาตแอดไลน์นิดนึงนะคะคุณลูกค้าเพื่อส่งหลักฐานการเก็บออม,"Already done. This one already has the slip. Please allow me to add Line a little, customers, in order to send proof of savings."
1201.000,1202.300, n a k a ค่ะ,n a k a
1202.700,1204.500, n a k,n a k
1207.800,1208.600, สักครู่นะคะ,Just a moment.
1219.300,1220.300,มันเป็น id line,It's an id line.
1221.200,1222.100, H O,HO
1223.000,1225.700, n g l y,n g l y
1226.400,1228.100, n a k a,n a k a
1228.700,1230.900,เช้าใช่ไหมคะใช่ค่ะ,Is it morning? Yes.
1231.200,1239.000,อันนี้จะได้กดเพิ่มเพื่อนไปแล้วขออนุญาตส่งสติ๊กเกอร์ไปให้นะคะรบกวนคุณลูกค้าส่งสลิปการเก็บของให้เจรดานิดนึงนะคะ,This will allow you to add friends and allow me to send stickers to you. I would like to ask the customer to send the packing slip to Gerada a little.
1250.800,1262.700,เรียบร้อยแล้วค่ะคุณลูกค้าขอบคุณนะคะต่อไปค่ะเจอหน้าจะพาคุณลูกค้าผูกบัญชีไว้เนาะนะคะในงวดถัดไปคุณลูกค้าจะได้ไม่ต้องมากดแบบนี้จากกันเราลืมด้วยแบบนี้ค่ะ,"Already done, customer. Thank you. Next time, when I see you, I'll take you to link your account. In the next installment, you won't have to press like this to separate us. We forget like this."
1264.800,1267.400,อันนี้เข้าไปที่หน้าธุรกรรมของฉันเหมือนเดิมนะคะ,This one goes to my transactions page as usual.
1273.800,1278.000,ค่ะแล้วก็กดธุรกรรมของฉันแล้วเนาะเลื่อนลงด้านล่างสุดนะคะ,"Yes, then press My Transactions and scroll to the bottom."
1280.000,1285.400,มันจะมีคำว่าสมัครบริการหักบัญชีอัตโนมัติลูกค้าเจอไหม,There will be words about applying for automatic debit service. Can customers find it?
1286.400,1289.600,เจอค่ะแล้วก็กดเข้าไปค่ะกดยอมรับได้เลย,Found it and then clicked to accept it.
1295.000,1298.400,พอกดยอมรับแล้วเข้ามาหน้านี้มันจะบอกว่าไปยังใช่ไหมคะ,"When I press accept and come to this page, it will tell me to go, right?"
1299.200,1305.100,ค่ะอันนี้ใส่รหัสโค้ดนะคะเป็น 0216 ค่ะ,"Yes, this one, enter the code number, it is 0216."
1311.000,1316.600,ใส่แล้วด้านล่างมันจะขึ้นเป็นบริษัท fwd ประกันชีวิตเนาะคุณลูกค้ากดเข้าไปตรงนั้นได้เลย,Enter it and at the bottom it will be listed as FWD Life Insurance Company. Customers can just click there.
1319.100,1319.400,ค่ะ,yes
1319.900,1322.600,ค่ะพอกดแล้วหน้านี้มีอะไรบ้างคะ,"Yes, when I click on it, what does this page have?"
1323.700,1333.100,มีเลขที่อ้างอิง 1 แล้วก็ 2 โอเคค่ะอันนี้ใส่ทั้ง 2 ช่องนะเหมือนกันเดี๋ยวจะขออนุญาตแจ้งทีละ 3 ตัวเหมือนเดิมนะคะเป็น 327 ค่ะ,"There are reference numbers 1 and 2. OK, this one goes into both fields as well. I'll ask for permission to notify you 3 digits at a time as usual. It's 327."
1333.800,1336.700, 076 ค่ะ,It's 076.
1342.400,1346.700, 6 8 9 ค่ะใส่เหมือนกันทั้ง 2 ช่องแล้วก็รบกวนทวนให้นิดนึงค่ะ,6 8 9. Enter the same number in both channels. Please repeat for me a little.
1349.300,1350.200, 3 2 7,3 2 7
1351.600,1352.700, 0 7 6,0 7 6
1354.200,1354.900, 6 8 9,6 8 9
1355.700,1355.900, ค่ะ,yes
1358.900,1366.900,เสร็จแล้วเนาะขั้นตอนต่อไปค่ะคุณลูกค้ามันจะให้คุณลูกค้านะคะส่ง otp ไปที่เบอร์ใช่ไหมคะอันนี้คุณลูกค้ากดแล้วก็,"When finished, here's the next step. The customer will ask you to send an OTP to the number, right? This is the customer who presses it."
1367.700,1372.400,ไปเอา otp นะคะมาก่อนได้สลิปแล้วรบกวนแชร์มาให้เสือดำเหมือนเดิมนะคะ,"I'm going to get the OTP first. Once I get the slip, please share it for the Black Panther as usual."
1412.800,1426.200,แชร์ไปแล้วค่ะได้รับเรียบร้อยแล้วค่ะขอบพระคุณค่ะต่อไปนะคะคุณลูกค้าอันนี้จะเป็นคำถามสุขภาพ 5 ข้อจะได้ขออนุญาตนะถ้าหากว่าข้อไหนไม่สุภาพต้องขออภัยด้วยนะคะคุณลูกค้าพอดีว่าอ่านตามระบบเนาะ,"I've shared it already. I've received it already. Thank you. Next time, customers, this will be 5 health questions so that I can ask for permission. If any of them are not polite, I apologize, customers. I think I read them according to the system."
1427.100,1440.400,ค่ะท่านเคยถูกปฏิเสธเรื่องการรับประกันภัยเพิ่มอัตราเบี้ยประกันภัยเปลี่ยนแปลงเงื่อนไขสำหรับการขอประกันภัยหรือการขอกลับคืนสู่สถานะเดิมหรือการขอต่ออายุของกรมธรรม์จากบริษัทนี้หรือบริษัทอื่นหรือไม่คะ,"Yes, have you ever been denied insurance, increased premium rates, changed conditions for applying for insurance, or requested reinstatement or renewal of your policy from this company or another company?"
1442.900,1450.900,ขอบคุณค่ะท่านเสพหรือเคยเสพยาเสพติดหรือสารเสพติดหรือมีส่วนเกี่ยวข้องกับการค้ายาเสพติดหรือเคยต้องโทษเกี่ยวกับคดียาเสพติดหรือไม่คะ,Thank you. Do you use or have you ever taken drugs or narcotic substances or been involved in drug trafficking or have you ever been convicted of a drug crime?
1451.400,1482.000,ขอบคุณค่ะท่านเคยได้รับการวินิจฉัยหรือรับการรักษาหรือตามข้อสังเกตโดยแพทย์ว่าป่วยเป็นโรคเอดส์หรือภูมิคุ้มกันบกพร่องโรคมะเร็งโรคหัวใจโรคหลอดเลือดโรคเบาหวานโรคความดันโลหิตสูงโรคหลอดเลือดในสมองโรคปอดโรควัณโรคโรคหอบหืดโรคเลือดโรคตับโรคไตโรค sle คือการทางร่างกายหรือไม่คะไม่ค่ะขอบคุณค่ะในระหว่าง 5 ปีที่ผ่านมาค่ะท่านเคยได้รับการวินิจฉัยโรคเช่นเอกซเรย์เกิดขึ้นหัวใจตรวจเลือดหรือตรวจด้วยเครื่องมือพิเศษอื่นๆหรือได้รับการปรึกษาเกี่ยวกับสุขภาพหรือเข้ารับการรักษาในสถานพยาบาลหรือไม่คะ,"Thank you. Have you ever been diagnosed or treated or as observed by a doctor that you have AIDS or immune deficiency, cancer, heart disease, vascular disease, diabetes, high blood pressure, cerebrovascular disease, lung disease, tuberculosis, asthma, Blood disease, liver disease, kidney disease, is it a physical disease? No. Thank you. During the past 5 years, have you ever been diagnosed with a disease such as an x-ray, heart test, blood test, or other special equipment test, or received Do you consult about your health or receive treatment at a medical facility?"
1485.000,1490.400,ส่วนแรกก็มีโจทย์ประจำปีอ๋อเป็นการตรวจสุขภาพประจำปีอันนี้สุขภาพร่างกายแข็งแรงดีนะคะ,The first part has the annual challenge. It's the annual health check. This one is in good physical health.
1497.200,1503.400,แต่มีเป็นหมอปกติก็คือพึ่งเป็นไทรอยด์นี่คือทำได้ไหมคะ,But having a normal doctor means I just have a thyroid problem. Is this possible?
1504.500,1506.000,อ่านานหรือยังคะ,Have you read the work yet?
1507.600,1509.400,ซึ่งจะเป็นเมื่อ,which will be when
1510.000,1512.900,เดือนที่แล้วเนี่ยค่ะอันนี้ยังรักษาอยู่ไหมคะ,This was a month ago. Is this still being treated?
1514.400,1514.800,ใช่ค่ะ,yes
1515.700,1517.400,ดังนั้นรักษาอยู่อันนี้เป็นโรงพยาบาลไหนคะ,"So, which hospital is this being treated at?"
1518.700,1519.900,โรงพยาบาลลาดพร้าวค่ะ,Lat Phrao Hospital
1520.700,1522.300,เป็นโรงพยาบาลลาดพร้าวเนาะ,It's Ladprao Hospital.
1523.000,1525.100,อันนี้เพิ่งตรวจเจอใช่ไหมคะ,Did you just detect this?
1526.200,1526.700,ใช่ค่ะ,yes
1527.500,1531.800,ลาดพร้าวอันนี้ก็คือยังกินยาปกติใช่ไหมคะ,"Lat Phrao, this means you're still taking your medicine normally, right?"
1532.800,1533.500,ใช่ค่ะ,yes
1536.300,1540.000,ก็คือยังรักษาอยู่เรื่อยๆ,"That is, it is still being treated continuously."
1541.200,1542.100,ใช่ค่ะ,yes
1547.300,1549.200,นะคะต่อไปนะคะคุณลูกค้า,"Please continue, customers."
1550.800,1551.700,สักครู่นะคะ,Just a moment.
1555.700,1562.100,ท่านเคยมีหรือกำลังมีอาการกล้ามเนื้ออ่อนแรงกว่าศีรษะรุนแรงเรื้อรังไอเป็นเลือดเจ็บแน่นหน้าอกปวดท้องเรื้อรังอาเจียน,"Have you ever had or are currently experiencing severe, chronic muscle weakness, coughing up blood, chest pain, chronic abdominal pain, and vomiting?"
1564.300,1575.100,ขออภัยค่ะปวดท้องเรื้อรังอาเจียนหรือถ่ายเป็นเลือดท้องเสียเรื้อรังปวดข้อเรื้อรังคำพูดก้อนเนื้อในหรือในระหว่าง 6 เดือนที่ผ่านมาถ้ามีอาการอ่อนเพลียหรือน้ำหนักลดลงโดยไม่ดูสาเหตุหรือไม่คะ,"Sorry, chronic stomach pain, vomiting or blood in the diarrhea, chronic diarrhea, chronic joint pain, speech, lump in or during the past 6 months, if you have fatigue or weight loss without looking at the cause?"
1578.600,1583.400,ขอบคุณค่ะในรอบ 6 เดือนที่ผ่านมาค่ะอ่าน้ำหนักตัวของท่านเปลี่ยนแปลงหรือไม่คะ,"Thank you. In the past 6 months, has your body weight changed?"
1586.100,1588.700,ก็มีขึ้นๆลงๆแค่เรา,There are ups and downs just for us.
1589.700,1592.400,ขึ้นๆลงๆใช่ไหมคะ,"Up and down, right?"
1593.200,1596.000,ใช่ก็คือจากการเราทานนี่แหละเนาะปกติ,"Yes, it's from what we eat. This is normal."
1596.700,1604.100,ไม่เป็นไรค่ะต่อไปค่ะท่านเป็นผู้มีสัญชาติประเทศที่เกิดที่เกี่ยวข้องกับประเทศสหรัฐอเมริกาหรือไม่คะ,"No problem. Next, are you a citizen of a country of birth related to the United States?"
1606.000,1618.800,ขอบคุณค่ะท่านเป็นหรือเคยเป็นผู้ถือบัตรประจำตัวผู้มีถิ่นที่อยู่ถาวรอย่างถูกกฎหมายในประเทศสหรัฐอเมริกาหรือไม่ไม่ค่ะขอบคุณค่ะท่านมีหน้าที่เสียภาษีให้แก่กรมสรรพากรของประเทศสหรัฐอเมริกาหรือไม่คะ,Thank you. Are you or have you been a legal permanent resident card holder in the United States? No. Thank you. Are you responsible for paying taxes to the United States Internal Revenue Service?
1622.800,1629.800,ท่านมีสถานะเป็นผู้มีถิ่นที่อยู่ประเทศสหรัฐอเมริกาเพื่อวัตถุประสงค์ในการเก็บภาษีอากรของประเทศสหรัฐอเมริกาหรือไม่คะ,Are you a U.S. resident for U.S. taxation purposes?
1630.600,1636.300,เลยค่ะขอบคุณค่ะอันนี้คุณลูกค้านะคะรบกวนทวนอ่าเลขบัตรประจำตัวประชาชนให้เจออาจารย์นิดนึงค่ะ,Thank you. This one is for the customer. Please repeat the ID card number to see the teacher.
1644.500,1650.100,ก็คือเป็น 2 3 2 0 7 0 0 3 6 8 0 0 นะคะ,"That is, it's 2 3 2 0 7 0 0 3 6 8 0 0 ."
1657.400,1663.600,อ๋อก็คือเป็น 2 3 2 0 7 0 0 3 6 8 0 0 นะคะ,"Oh, that is 2 3 2 0 7 0 0 3 6 8 0 0"
1665.200,1669.600,แล้วก็มันหมดอายุของบัตรประจำตัวประชาชนอันนี้พอทราบไหมคะไม่ทราบไม่เป็นไร,And the identity card has expired. Do you know? I don't know. It's okay.
1671.600,1678.500,ไม่ทราบค่ะไม่เป็นไรค่ะแล้วก็ต่อไปค่ะอันนี้จะเป็นคำขอยินยอมนะคะเป็นคำถาม pdpa นะคะ,"I don't know. It's okay. Next, this will be a request for consent. It's a PDPA question."
1679.000,1696.800,คุณลูกค้านะคะมีความประสงค์และยินยอมให้บริษัทประกันชีวิตส่งและเปิดเผยข้อมูลเกี่ยวกับเบี้ยประกันภัยต่อกรมสรรพากรตามหลักเกณฑ์วิธีการที่กรมสรรพากรกำหนดและหากผู้ขอรับประกันภัยเป็นชาวต่างชาติซึ่งเป็นผู้มีอำนาจที่ต้องภาษีเงินได้ต้องเสียภาษีเงินได้ตามกฎหมายว่าด้วยภาษีอากรอันนี้คุณลูกค้ายินยอมไหมคะ,"Dear customer, you wish and agree to allow the life insurance company to send and disclose information regarding insurance premiums to the Revenue Department in accordance with the rules and procedures specified by the Revenue Department and if the applicant for insurance is a foreigner who is an authorized person who is subject to income tax, he or she must pay. Income tax according to tax law. Do you agree to this?"
1698.300,1758.200,ขอบคุณค่ะบริษัทไทยพาณิชย์โปรเทคจำกัดและบริษัท fwd ประกันชีวิตจำกัดมหาชนตลาดถึงความสัมพันธ์ในการดูแลข้อมูลส่วนบุคคลเพื่อให้เป็นไปตามพ.ร.บคุ้มครองข้อมูลส่วนบุคคลบริษัทค่ายขอความยินยอมจากคุณลูกค้าซึ่งกรณีที่คุณลูกค้าให้ความยินยอมถือเป็นการให้ความยินยอมสำหรับทุกกรมธรรม์ที่คุณลูกค้ามีอยู่และจะมีกับ fwd นะคะคุณลูกค้ายินยอมให้บริษัทไทยพาณิชย์โปรเทคจำกัดเก็บรวบรวมใช้และเปิดเผยข้อมูลส่วนบุคคลและข้อมูลส่วนบุคคลที่มีความอ่อนไหวเช่นข้อมูลสุขภาพให้แก่บริษัทให้แก่บริษัท fwd ประกันชีวิตจำกัดมหาชนเพื่อวัตถุประสงค์ในการนำเสนอผลิตภัณฑ์บริการและข้อเสนอพิเศษอื่นเกี่ยวกับการประกันภัยและการตรวจสอบที่เกี่ยวข้องรวมถึงยินยอมให้ทำการวิเคราะห์ปรับปรุงผลิตภัณฑ์บริการและข้อและอื่นๆคุณลูกค้ายินยอมนะคะค่ะท่านตกลงและให้ความยินยอมให้บริษัทไทยพาณิชย์โปรเทคจำกัดบริษัทเปิดเผยข้อมูลส่วนบุคคลและข้อมูลใดๆของท่านให้แก่ธนาคารไทยพาณิชย์จำกัดมหาชนและบริษัทในกลุ่มธุรกิจทางการเงินของธนาคารตามที่ปรากฏบน www.scb.co.th.co.th และพันธ,"Thank you Siam Commercial Pro Tech Co., Ltd. and FWD Life Assurance Public Co., Ltd. for their relationship in taking care of personal data in order to comply with the Personal Data Protection Act. The camp company asks for consent from customers, which is the case. The customer gives consent, which is considered consent for all insurance policies that the customer has and will have with fwd. The customer consents to Siam Commercial Protech Company Limited collecting, using and disclosing personal information and personal information. Sensitive information such as health information is provided to FWD Life Assurance Public Company Limited for the purpose of providing insurance products, services and other special offers and related investigations, including consent to analyze and improve products, services and and others, the customer agrees. You agree and give your consent for Siam Commercial Bank Company Limited to disclose your personal information and any information to Siam Commercial Bank Public Company Limited and companies in the financial business group of Bank as shown on www.scb.co.th.co.th and commitments"
1758.300,1817.900,ดีหรือผู้แทนเพื่อการพิจารณาและประกันภัยหรือการจ่ายเงินตามกรมธรรม์คุณลูกค้านะคะยินยอมให้ fwd กับรวบรวมใช้หรือเปิดเผยหาข้อมูลส่วนบุคคลที่อ่อนไหวเช่นข้อมูลสุขภาพของคุณลูกค้าหรือพูดยาวต่อบริษัทประกันภัยอื่นบริษัทประกันภัยต่อหน่วยงานที่มีอำนาจตามกฎหมายบุคลากรทางการแพทย์เพื่อการพัฒนาและประกันภัยหรือการจ่ายเงินตามกรมธรรม์ประกันภัยรถลูกค้านะคะรับทราบว่า fwd เก็บรวบรวมใช้ได้ถือเปิดเผยข้อมูลส่วนบุคคลรวมถึงข้อมูลที่อ่อนไหวของคุณลูกค้าหรือผู้เยาว์เพื่อการพิจารณาและประกันภัยตามนโยบายคุ้มครองข้อมูลส่วนบุคคลในเว็บไซต์ www.fwd.co.th และรับทราบว่า fwd จะเปิดเผยข้อมูลส่วนบุคคลของคุณลูกค้าหรือผู้ย้อนแก่สำนักงานคณะกรรมการคณะกรรมการกำกับและส่งเสริมการประกอบธุรกิจประกันภัยสำนักงานคปภเพื่อการกำกับดูแลธุรกิจประกันภัยสามารถอ่านนโยบายคุ้มครองข้อมูลส่วนบุคคลได้ที่เว็บไซต์ www.oic.or.th คุณลูกค้ารับรองว่าข้อมูลส่วนบุคคลของบุคคลอื่นที่คุณลูกค้าให้แก่ fwd นั้นถูกต้องสมบูรณ์โดยได้รับความยินยอมหรือสามารถอาศัยทางทางกฎหมายในการใช้นะคะ,"Good or representative for consideration and insurance or payment according to the policy, you, the customer, consent to allow fwd to collect, use or disclose sensitive personal information such as health information of the customer or to other insurance companies, reinsurance companies. Work that has legal authority, medical personnel for the development and insurance or payment of car insurance policies. Customers acknowledge that fwd collects, uses, and discloses personal information, including sensitive information, of customers or minors for consideration and Insurance according to the personal information protection policy on the website www.fwd.co.th and acknowledge that fwd will disclose personal information of customers or returnees to the Office of the Insurance Commission, Office of the Insurance Commission for the supervision of the insurance business. You can read the personal information protection policy. at the site www.oic.or.th The customer certifies that the personal information of other people that you provide to fwd is correct, complete, has consent or can be legally relied upon for use."
1818.200,1835.600,และเปิดเผยข้อมูลรวมถึงได้แจ้งให้บุคคลอื่นรับทราบนโยบายความคุ้มครองข้อมูลส่วนบุคคลของ fwd แล้วและรับรองว่า fwd และสำนักงานคปภสามารถเก็บรวบรวมใช้เปิดเผยข้อมูลส่วนบุคคลตามวัตถุประสงค์ในนโยบายของ fwd และสำนักงานคปภที่เกี่ยวข้องกับการประกันภัยอันนี้ยินยอมนะคะ,"and disclose information, including notifying other people of fwd's personal data protection policy and certifying that fwd and the OIC can collect, use, and disclose personal information according to the objectives in fwd and the OIC's policy. Related to this insurance, I agree."
1837.200,1886.700,คุณลูกค้ายินยอมให้ fwd เก็บรวบรวมใช้และเปิดเผยข้อมูลส่วนบุคคลเพื่อการวิเคราะห์ปรับปรุงผลิตภัณฑ์บริการอื่นๆคุณลูกค้ายินยอมนะคะค่ะคุณลูกค้ายินยอมให้ fwd เก็บรวบรวมและหรือใช้ข้อมูลส่วนบุคคลและข้อมูลส่วนบุคคลที่มีความอ่อนไหวเพื่อเสนอผลิตภัณฑ์บริการและข้อเสนอพิเศษอื่นรวมถึงโอนและหรือเปิดเผยแก่บริษัทคู่ค้าหรือบริษัทในเครือเพื่อการวิเคราะห์ปรับปรุงบริการผลิตภัณฑ์และอื่นๆรวมถึงการเสนอผลิตภัณฑ์บริการและข้อเสนอพิเศษอื่นๆคุณลูกค้ายินยอมนะคะค่ะหากในอนาคตค่ะคุณลูกค้ามีความประสงค์เปลี่ยนแปลงความยินยอมสามารถติดต่อผ่านศูนย์บริการลูกค้า 1351 ครั้งนี้ fwd ขอเรียนให้ทราบว่าการถอนความยินยอมในภายหลังจะทำให้ท่านเสียสิทธิ์ในการรับข้อเสนอผลิตภัณฑ์ข้อเสนอพิเศษอื่นพิเศษและข่าวสารต่างๆทั้ง 3 fwd และบริษัทคู่ค้าด้วยนะคะค่ะ,"The customer consents to fwd collecting, using and disclosing personal information for analysis and improving products and other services. The customer consents. The customer consents to fwd collecting and using personal information and sensitive personal information to offer. Products, services and other special offers, including transferring and or disclosing to partner companies or affiliated companies for analysis, improving services, products and others, including offering other products, services and special offers, the customer consents. If in the future you wish to change your consent, you can contact the Customer Service Center 1351. This time, fwd would like to inform you that withdrawing your consent later will cause you to lose your right to receive other special product offers. Specials and news from both 3 fwd and partner companies as well."
1887.200,1947.000,ค่ะต่อไปค่ะคุณลูกค้าตัวนี้จะเป็นบทยืนยันนิดนึงนะคะผลประโยชน์ที่คุณลูกค้าจะได้รับนะคะดิฉันนะคะเชื้อราคุณโตนดนะคะใบอนุญาตนายหน้าเลขที่ 6603010588 ค่ะจากบริษัทไทยพาณิชย์โปรเทคจำกัดรับประกันภัยโดยบริษัท fwd ประกันชีวิตจำกัดมหาชนขออนุญาตยืนยันข้อมูลนะคะเพื่อเป็นการรับสมัครความคุ้มครองทางโทรศัพท์โดยไม่ต้องกรอกเอกสารการสมัครใดๆทั้งสิ้นขณะนี้ค่ะคุณนฤมลแสงทองมีอายุระหว่าง 20-50 ปีต้องการสมัครทำประกันชีวิตแบบตลอดชีวิตคุ้มครองโรคร้ายแรง 90 ปี 90/20 กับบริษัท fwd ประกันชีวิตจำกัดมหาชนดำเนินธุรกิจประกันชีวิตในประเทศไทยภายใต้การกำกับการกำกับดูแลของคปภดิฉันขอยืนยันผลประโยชน์ที่คุณนฤมลจะได้รับนะคะคุณนฤมลสมัครรับความคุ้มครองประกันชีวิตแบบตลอดชีวิตคุ้มครองโรคร้ายแรง 90/20 เลยผลประโยชน์ความคุ้มครองที่คุณนฤมลจะได้รับดังนี้ค่ะ 1 กรณีเจ็บป่วยด้วยโรคร้ายแรงโรคร้ายแรงระดับเริ่มต้น 4 โรคเช่นโรคมะเร็งระยะไม่ลุกลามบริษัทศึกษา 25% ของทุนประกันภัยได้อย่างช่วยแบ่งเบาภาระโดยบริษัทจะยกเว้นค่าเบี้ย,"Next, customers, this will be a bit of confirmation of the benefits that customers will receive. I am Mr. Fungus, Mr. Tond. Broker's license number 6603010588 from Siam Commercial Bank Protech Company Limited. Insurance by FWD Life Insurance Public Company Limited. Please allow me to confirm the information in order to apply for coverage over the phone without having to fill out any application documents at this time. Ms. Narumon Saengthong is between 20-50 years old and wants to apply for life insurance for the rest of her life. Critical illness coverage for 90 years 90/20 with FWD Life Assurance Public Company Limited operates life insurance business in Thailand under the supervision of the OIC. I would like to confirm the benefits that Khun Narumon will receive. Khun Narumon has applied for life insurance coverage. For life, critical illness coverage is 90/20. The benefits of coverage that Khun Narumon will receive are as follows: 1 case of serious illness, 4 initial serious diseases such as non-invasive cancer, the company studies 25% of the sum insured. Help ease the burden, with the company waiving the premium."
1947.200,2007.000,"ใครที่เหลือทันทีหลังจากได้รับวินิจฉัยว่าเจ็บปวดด้วยโรคร้ายแรงระดับเริ่มต้นค่ะโรคร้ายแรงระดับรุนแรง 15 โรคเช่นโรคมะเร็งระยะลุกลามโรคกล้ามเนื้อหัวใจการเฉียบพลันจากการขาดเลือดไตวายเรื้อรังโรคหลอดเลือดสมองแตกเกิดอาการโรคหลอดลมปอดอุดกั้นเรื้อรังข้างรุนแรงหรือโรคปอดระยะสุดท้ายบริษัทจะจ่าย 100% ของศูนย์ประกันภัยห่างไกลผลประโยชน์กรณีเจ็บป่วยด้วยโรคตาแดงระดับเริ่มต้นที่จ่ายไปแล้วโดยจำกัดเพียง 1 โรค 1 โรคร้ายแรงเท่านั้นและจ่ายผลประโยชน์นี้เพียงครั้งเดียวตลอดอายุกรมธรรม์ค่ะ 2 กรณีเสียชีวิตภายในระยะเวลาประกันภัยก่อนวันครบรอบปีกรมธรรม์ที่อายุ 90 ไปรับ 100% ของตัวประกันภัย 500,000 บาทค่ะหากลดผลประโยชน์กรณีจะเปิดฤดูกาลระดับเริ่มต้นที่แตกไปแล้วนะคะถ้ามี 3 กรณีมีชีวิตอยู่กรณีมีชีวิตอยู่นะวันครบกำหนดสัญญาปีกรมธรรม์ที่อายุ 50 ปีรับ 100% ของทุนประกันภัย 500,000 บาทค่ะก็ให้ผลประโยชน์กรณีเจ็บป่วยด้วยโรคร้ายแรงระดับเริ่มต้นที่แตกไปแล้วนะคะถ้ามีทางบริษัทจ่ายผลประโยชน์ตามข้อ 1 หรือ 2 หรือ 3 เป็นทุนประกันภัยและกรมธรรม์นี้จะสิ้นสุดแต่สิ้นผลบังคับทันทีค่ะโดยแบบประกันนี้มีข้อโตมีตัวอย่างข้อ","Whoever is left immediately after being diagnosed is suffering from an initial serious disease in 15 severe diseases such as advanced cancer, heart muscle disease, acute ischemic attack, chronic kidney failure, hemorrhagic stroke, bronchopulmonary disease. Severe chronic obstructive pulmonary disease or end-stage lung disease, the company will pay 100% of the insurance center for benefits in the case of initial conjunctivitis already paid, limited to 1 disease, 1 serious disease only, and pay the results. This benefit is only available once throughout the life of the policy. In the event of 2 deaths within the insurance period before the policy anniversary date at age 90, you will receive 100% of the insured amount of 500,000 baht if the benefit is reduced in the case of a different entry-level season. And if there are 3 cases of life, in the case of living on the contract expiration date of the policy year at age 50, receive 100% of the sum assured of 500,000 baht, it will provide benefits in the case of illness with an initial serious illness that has already broken. If there is a company that pays benefits according to number 1 or 2 or 3 as the insured sum and this policy will terminate but will cease to be effective immediately, this type of insurance has large clauses and examples of clauses."
