Start time,End time,Transcript,English Translation
1144.800,1190.300,นะคะหนูก็ยาวเพื่อทำการพิจารณารับประกันภัยและตามนโยบายคุ้มครองข้อมูลส่วนบุคคลในเว็บไซต์ www fwd.co.th ข้อมูลส่วนบุคคลของลูกค้าหรือผู้เยาว์แก่สำนักงานคณะกรรมการกำกับและส่งเสริมการประกอบธุรกิจประกันภัยเพื่อกำกับดูแลทุกกิจกรรมไทยสามัญอ่านนโยบายคุ้มครองข้อมูลส่วนบุคคลในที่ www.fmw www.th และคุณลูกค้าค่ะรับรองว่าข้อมูลส่วนบุคคลที่บุคคลที่ลูกค้าให้แก่ MV นะถูกต้องสมบูรณ์และได้รับความยินยอมโดยสามารถอาศัยฐานทางกฎหมายในการใช้และเปิดเผยข้อมูลรวมถึงแจ้งให้บุคคลอื่นรับทราบนโยบายคุ้มครองข้อมูลส่วนบุคคลของ swd แล้วรับรองว่า fwd ทั้งเค้าและสำนักคปภสามารถเก็บรวบรวมแชร์และเปิดเผยข้อมูลส่วนบุคคลตามวัตถุประสงค์ในนะแบบของ MB แล้วคปภที่เกี่ยวข้องคุณลูกค้ายินยอมนะคะคุณลูกค้าค่ะยินยอมให้บริษัท MV เก็บรวบรวมใช้ค่ะสักครู่นะคะ,"I'm long to consider underwriting and in accordance with the personal information protection policy on the website www fwd.co.th. Personal information of customers or minors is given to the Office of the Insurance Commission to supervise all ordinary Thai activities. Read the personal information protection policy at www.fmw www.th and the customer certifies that the personal information that the customer provides to MV is correct, complete and has consent and can rely on a legal basis for use and disclosure. Information including notifying other people of swd's personal data protection policy and then ensuring that both fwd and the OIC can collect, share and disclose personal information according to the purposes in the form of MB and the OIC that is related to you. The customer agrees. Customer, please allow the MV company to collect and use it for a moment."
1191.300,1251.100,"ถ้าคุณพี่เมญาดาขาในส่งของการเน้นส่งของตัดยอดเป็นรายปีนะคะตอนนี้ในส่วนของวงเงินอาจจะยังไม่เพียงพอในครั้งแรกตรงนี้ตัดในส่วนของเขาเรียกว่าปรับเปลี่ยนเป็นรายเดือนก่อนก็ได้เนาะเดือนละ 8,000 บาทแต่ตอนนี้ค่ะในถ้าตัวนี้คุณพี่ในส่งของการเพิ่มจัดวงเงินเพิ่มวงเงินเรียบร้อยแล้วตอนนี้สามารถปรับเปลี่ยนแบบรายปีได้ครั้งแรกตอนนี้นะคะในส่วนของการตัดยอดไปรายปีค่ะ 93,750 บาทตอนนี้ค่ะวงเงินไม่เพียงพอในครั้งแรกตัวนี้จัดยอดไปรายการเป็นรายเดือนแล้วค่อยไปเพิ่มบัตรบัตรเป็นรายปีแล้วมันจะจ่ายยังไงอ่ะค่ะคือตอนนี้ก็คือแค่จ่ายในส่วนต่างเท่านั้นค่ะบางทีอ๋อค่ะงั้นครั้งแรกตัวนี้เป็นในส่วนของเดือนละ 8,438 บาทเนาะค่าแต่ว่าสุดท้ายถ้าตัดเวลาจีนมันก็จะเป็น 93,750 บาทแล้วลบกับที่เราจ่ายไปช้าถูกต้องค่ะเดี๋ยวตอนนี้ขออนุญาตทำรายการให้อีกครั้งเนาะขอ","If P'Meyada is the one who focuses on sending items, cutting off the amount on an annual basis, right now the credit limit may not be enough the first time. This cut on his part is called adjusting to monthly first. Well, it's 8,000 baht per month, but right now, if this one, Khun Nai sent the increase, arranged for the increase in the credit limit already, now you can change the yearly form for the first time now, in terms of cutting off the amount. I go annually. 93,750 baht right now. The credit limit is not enough the first time. This one arranges the amount to be monthly and then adds the card to the annual card. Then how will I pay? Right now, I just pay in portions. It's only different. Maybe. Oh, so the first time, this one is for the 8,438 baht per month part, but in the end, if we deduct Chinese time, it will be 93,750 baht, subtracting the amount we paid late. That's correct. I'm asking for permission to do it now. Please give the list again."
1251.200,1310.800,"ตัดไปในส่วนของไปรายเดือนค่ะ SCB Visa 4773 7601077226 07/24 เป็นเดือนละ 8,438 บาทนะคะเดี๋ยวตรงนี้รบกวนพี่มลดากับคำว่าตกลงให้หนู 1 ครั้งนะคะตกลงค่ะขอบพระคุณค่ะขาต่อไปนะคะคุณลูกค้ายืนยันให้บริษัท fwd เก็บรวบรวมใช้แล้วเผลอข้อมูลส่วนบุคคลเพื่อทำการวิเคราะห์ปรับปรุงผลิตภัณฑ์บริการอื่นๆคุณลูกค้ายินยอมนะคะคุณลูกค้าใครยิงเยาที่มีเก็บก็ร่วมแชร์และข้อมูลส่วนบุคคลข้อมูลส่วนบุคคลที่มีความอร่อยเพื่อเสนอผลิตภัณฑ์บริการและค่าส่งเสริมพิเศษรวมถึงโอนหรือเปิดเผยการบริจาคลูกค้าบริษัทในเครือเพื่อทำการวิเคราะห์ปรับปรุงผลิตภัณฑ์บริการอื่นๆรวมถึงเสนอผลิตภัณฑ์และข้อเสนอพิเศษอื่นๆคุณลูกค้ายินยอมนะคะขาหายไปแล้วก็ลูกค้ามีความประสงค์เปลี่ยนแปลงความยินยอมสามารถติดต่อผ่านศูนย์บริการลูกค้า 1351 ครั้งนี้ fwd chordan ให้ทราบว่าการถอนความยินยอมในภายหลังจะทำให้ท่านเสียๆจากการรับข้อเสนอพิเศษผลิตภัณฑ์และข้อเสนอพิเศษต่างๆสอนต่างๆให้ใช้ FB และบริษัทลูกค้านะคะขอบพระคุณค่ะต่อไปตัวนี้จะเป็น A2 การสรุป","Deducted from the monthly part, SCB Visa 4773 7601077226 07/24 is 8,438 baht per month. Now, I'll bother P'Monlada with the word ""OK"" for me one time. OK. Thank you. Next time, sir. The customer confirms that FWD Company will collect, use and accidentally collect personal information for analysis and to improve products and other services. The customer consents. Customers, anyone who has collected, please share and personal information. Personal information that is delicious for Offer products, services and special promotional fees, including transferring or disclosing donations from customers in affiliated companies to analyze and improve other products and services, including offering products and other special offers. The customer agrees. The product is gone and the customer has a desire. To change consent, you can contact the customer service center 1351. This time fwd chordan please be aware that withdrawing consent later will cause you to lose the ability to receive special offers, products and various special offers. Teaching various things to use FB and customer companies. Thank you. Next one will be A2. Summary."
1311.200,1336.100,ผลประโยชน์ความคุ้มครองรายละเอียดผลประโยชน์ทั้งหมดที่คุณพี่จะได้รับนะคะขออนุญาตแนะนำตัวอีกครั้งค่ะเจ้าหน้าที่ชื่อนางสาวพินิจเสริมสมบูรณ์ค่ะใบอนุญาตเลขที่ 660 300 8 จากบริษัทไทยพาณิชย์รับประกันโดยบริษัท MVP ประกันชีวิตจำกัดขออนุญาตยืนยันผลประโยชน์ค่ะเพื่อเป็นการรับสมัครของคนทางโทรศัพท์โดยที่ไม่ต้องกรอกเอกสารจากสมัครใดๆขณะนี้ค่ะคุณมีระดับมีอายุระหว่าง 20-50 ปีต้องการสักครู่นะคะ,"Benefits, protection, details of all the benefits that you will receive. Please allow me to introduce myself again. The officer's name is Miss Phinij Sermsomboon. License No. 660 300 8 from Siam Commercial Company, guaranteed by MVP Life Assurance Co., Ltd. I would like permission. Confirm benefits for recruitment by phone without having to fill out any application documents. Currently, you are between 20-50 years old. Need a moment."
1337.300,1397.100,"ขออนุญาตอีกครั้งนะคะเจ้าหน้าที่ค่ะนางสาวภิญศิริสุขสมบูรณ์ใบอนุญาตเลขที่ 660-3002308 จากบริษัทไทยพาณิชย์โปรเทครับประกันโดยบริษัท abb ประกันชีวิตจำกัดขออนุญาตยืนยันข้อมูลค่ะเพิ่มการรับสมัครของคุ้มครองทางโทรศัพท์จดวิทยุไม่ต้องกรอกเอกสารการสมัครใดๆทั้งสิ้นขณะนี้คุณเมญาดามีอายุระหว่าง 20-60 ปีต้องการ 482 เพิ่มสูง 24/14 กับบริษัท fwd ประกันชีวิตจำกัดดำเนินธุรกิจประกันชีวิตประเทศไทยภายใต้ลำดับดูแลของปตทแจ้งขออนุญาตยืนยันผลประโยชน์ที่คุณมีเวลาจะได้รับนะคะคุณเมย์รดาค่ะรับทุนประกันภัยที่ 250,000 บาทจะได้รับเงินจ่ายคุณทุกปีตั้งแต่สิ้นปีที่ 1 ถึง 14 จำนวน 10% ปีละ 10,000 บาทและสิ้นปีที่ 15-24 จำนวน 8% ปีละ 20,000 บาทรวมผลประโยชน์ทั้งหมดที่คุณมีเวลาจะได้รับเป็นเงินจ่ายคืนอยู่ที่ 1 ล้านนะ 540,000 บาทค่ะแล้วตอนนี้ค่ะจะได้รับคุ้มครองการสูญเสียชีวิตตลอด 24 ปีอยู่ที่ 1.2 ล้านบาทหรือเบี้ยประกันภัยที่ชำระเข้ามาแล้วแต่จำนวนน้อยมากกว่ากรณีที่บริษัทไม่คุ้มครองคือไม่คุ้มครองจากการเสียชีวิตจากการฆ่าตัวตายภายใน 1 ปีแรกถูกๆผู้รับผลประโยชน์ฆ่าตายค่ะกรณี","I would like to ask for permission again, officer. Ms. Phinsirisuksomboon, license number 660-3002308 from Siam Commercial Bank Pro Tech Company, guaranteed by ABB Life Assurance Co., Ltd., would like permission to confirm the information. Add the application for coverage by phone, radio, not. Any application documents must be filled out. Ms. Mayada is currently between 20-60 years old and needs 482 to increase 24/14 with FWD Life Assurance Company Limited, operating a life insurance business in Thailand under the supervision of PTT. She has requested permission to confirm benefits. That you have time to receive, Ms. Mayrada, receive a sum insured of 250,000 baht. You will receive a payment every year from the end of year 1 to 14 in the amount of 10%, 10,000 baht per year and at the end of year 15-24. The amount of 8% per year is 20,000 baht, including all the benefits you have time to receive as a refund of 1 million, 540,000 baht. Now you will receive loss of life protection for 24 years at 1.2 million baht. Or the premium that has been paid is a smaller amount than in cases where the company does not provide coverage, that is, does not provide protection from death by suicide within the first year, in which case the beneficiary dies."
1397.300,1457.100,สงสัยข้อความจริงหรือคะแนนข้อความเป็นเท็จค่ะลูกค้าจะได้รับความคุ้มครองทันทีหลังจากสามารถเรียกเก็บค่าเบี้ยได้นะคะกรณีที่เก็บออมผ่านตัวบัตรเครดิตค่ะครั้งนี้ทางเราจะขออนุญาตทำการ 2 โมงสำรองวงเงินในตัวบัตรเครดิตวีซ่าหรือมาสเตอร์สำหรับท่านค่าเบี้ยในครั้งแรกกรณีชำระค่าเบี้ยเป็นรายเดือนอาจมีโอกาสที่รอบบัญชีแรกถูกค่าเบียร์ 2 งวดครั้งนี้ขึ้นอยู่กับรอบบัญชีแรกของคุณลูกค้าเองนะคะค่ะแล้วตรงนี้ค่ะหลังจากที่กรมการได้รับรางวัลคุณลูกค้าจะได้แอป SMS ที่ 1 จะแจ้งยืนยันกรมธรรม์เข้าไปตรวจสอบรายละเอียดข้อมูลกรมทางรายละเอียดพร้อมๆแต่รอบกองชำระเบี้ยบางคนลูกค้าตรวจสอบเรียบร้อยแล้วกรุณากดยืนยันความถูกต้องด้านล่างสุดนะคะ SMS ที่ 2 จะเป็นลิงก์ยืนยันตัวตนสำหรับท่านขึ้นบ้าน EQ YG ด้วยคำนี้ขั้นตอนสำคัญด้วยกฎหมายกำหนดและต้องใช้บัตรประชาชนประกอบด้วยค่ะเพื่อเป็นการรักษากรมธรรม์บังคับอย่างต่อเนื่องกรุณาชำระเบี้ยมาถึงกำหนดชำระทุกครั้งเพราะหากเรามาทานอาหารเยอะอาจต้องชมค่ะแสดงว่ามีสุขภาพสมบูรณ์และสามารถทำการคีย์ต่อได้ตามเงื่อนไขกรมธรรม์หรือสามารถเปลี่ยนแปลงวิธีการชำระได้เพียงการหักผ่านบัญชีธนาคารจึงติดต่อได้ที่ fwd ประกันชีวิตและเพื่อให้,"I wonder if the message is true or if the score is false. Customers will receive protection immediately after being able to collect the premium. In the case of saving through a credit card, this time we will request permission to make a 2 o'clock reserve for the internal credit limit. Visa or Master credit card for the first time you pay the premium. In the case of paying the premium on a monthly basis, there may be a chance that the first billing cycle will be paid for beer in 2 installments. This time depends on the first billing cycle of the customer. And here it is. After the department receives the award, the customer will receive the 1st SMS app that will confirm the insurance policy. Go to check the details of the department information via the details together with the payment of premiums. Some customers have already checked. Please click to confirm the accuracy. At the bottom, the second SMS will be a link to confirm your identity for those staying at EQ YG. With this word, it is an important step required by law and must include an ID card. In order to maintain the mandatory policy continuously, please pay the premium before the due date. Every time because if we come to eat a lot of food, we may have to look at it to show that we are in perfect health and able to continue keying according to the policy conditions or can change the payment method by simply debiting the bank account, so contact fwd life insurance and to give"
1457.200,1516.700,บริษัทสามารถเก็บข้อมูลในการติดต่อได้หากคุณลูกค้าค่ะมีการเปลี่ยนแปลงข้อมูลส่วนตัวเช่นที่อยู่เบอร์โทรศัพท์อีเมลหรืออื่นกรุณาติดต่อเพื่อแจ้งการเปลี่ยนแปลงด้วยนะคะคุณลูกค้าค่ะจะได้รับในส่วนของรูปเล่มภายใน 10 วันทำการนับจากที่บริษัทและมุมเนาะประกันภัยคนนั้นเราสอบความคุ้มครองเงื่อนไขความคุ้มครองแล้วเข้ายกเว้นรวมถึงรายละเอียดเรื่องคุ้มครองในกรมธรรม์ทางนี้ทางสำนักงานก.พกำหนดว่าภายใน 7 วันทางบริษัทจะได้จัดส่งรถร่วมกับธนาคารจะมีเจ้าหน้าที่ติดต่ออีกครั้งเพื่อแน่ใจว่าคุณลูกค้าได้รับรูปเล่มกรมธรรม์เรียบร้อยแล้วหากพิจารณารายละเอียดจากกรมธรรม์แล้วมีความประสงค์ที่ยกเลิกสามารถแจ้งไปแล้วละอักษรให้บริษัท FD ทราบภายใน 30 วันนับตั้งแต่ที่ได้รับเพื่อนๆก็มาทันค่ะโดยคุณลูกค้าจะได้รับเมียคืนเต็มจำนวนนะคะรวมถึงกรณีคือกรมธรรม์สามารถตรงนี้ค่ะคุณลูกค้ามีข้อสงสัยหรือต้องการข้อมูลสามารถติดต่อได้ที่ 1314 HD protect Contact Center หรือรายละเอียด SCB protect กรณีไม่ได้รับร่วมเป็นกรมธรรม์อยู่มีค่าตั้งแต่รายละเอียดโปรโมชั่นสามารถติดต่อที่ FB หมายเลข 135-16 เวลาทำการนะคะเดี๋ยวตรงนี้รบกวนคุณพี่เมลดากล่าวคำว่าตกลงให้ 1 ครั้งค่ะขอบพระคุณค่ะแต่ตอนนี้ค่ะขออนุญาตทวนในส่งข้อมูลอีกครั้งเนาะ,"The company can keep contact information. If you, the customer, changes personal information such as address, telephone number, e-mail address, or anything else, please contact to notify of the change. The customer will receive the hard copy within 10 business days. From the company and that person's insurance perspective, we checked the coverage and conditions of the coverage and entered into the exemptions, including the details of the coverage in the policy. This way, the Office of the Civil Service Commission stipulates that within 7 days the company will deliver the car together with the bank. There will be officials contact again to make sure that the customer has received the policy booklet. If after considering the details from the policy and wishing to cancel, you can notify the FD company in writing within 30 days from the time you received it. It arrived in time and the customer will receive a full refund, including the case of insurance policy, can be found here. Customers have questions or need information, can contact at 1314 HD protect Contact Center or SCB protect details in case not possible. Accepting participation in the insurance policy is valuable from the details of the promotion. You can contact FB number 135-16 during business hours. I'd like to disturb Khun Melda by saying ""I agree"" once. Thank you. But for now, please allow me. Please check back and send the information again."
1517.200,1520.900,ในส่วนของที่อยู่จัดส่งค่ะคุณพี่มลค่ะค่า,"As for the delivery address, Khun Pee Mon."
1523.700,1526.000,ตอนนี้,now
1527.400,1527.900,อะไรนะคะ,What is it?
1528.600,1536.900,จะถามว่าคือจะทวนให้ฟังหรือจะให้เราเป็นคนพูดให้ฟังอ๋อค่ะเดี๋ยวตัวนี้คุณพี่ทวนให้หนูอีก 1 ครั้งก็ได้ค่ะ,"I'm asking, are you going to repeat it for me or will I be the one to say it for you? Oh, I'll repeat it for you one more time."
1538.300,1552.000,สุขุมวิท 117 ค่ะห้อง 81/83 ค่ะถนนสุขุมวิท 117 ตำบลเทพารักษ์อำเภอเมืองสมุทรปราการจังหวัดสมุทรปราการ 10270 ค่ะ,"Sukhumvit 117, Room 81/83, Sukhumvit Road 117, Theparak Subdistrict, Mueang Samut Prakan District, Samut Prakan Province 10270"
1560.000,1568.100,บ้านเลขที่ 1/105 ค่ะหมู่ 1 ตำบลคลองแหอำเภอหาดใหญ่จังหวัดสงขลาค่ะ,"House number 1/105, Village No. 1, Khlong Hae Subdistrict, Hat Yai District, Songkhla Province."
1570.000,1574.500,ไม่ทราบไม่เป็นไรค่ะ,I don't know. It's okay.
1575.700,1576.000,เออ,Yes!
1578.400,1579.700,ทำหลายที่อ่ะค่ะ,I do it in many places.
1581.600,1586.000,เดี๋ยวตอนนี้ขออนุญาตใส่เป็นที่อยู่ที่เดียวกันกับที่อยู่ปัจจุบันก่อนได้เนาะ,"For now, please allow me to enter it as the same address as my current address."
1587.300,1623.000,ทานในส่วนของผู้รับผลประโยชน์ค่ะท่านแรกเนาะตัวนี้ค่ะคำนั้นคุณเป็นคุณพ่อนะคะคำนำหน้าเป็นนายเดี๋ยวชวนชื่นคุณพ่อให้อีก 1 ครั้งนะคะเป็นคุณพ่อประเสริฐนะคะเป็นปปลารเรือสระอาสระเอสเสือค่ะรเรือสระอิฐธานีนะคะค่ะนามสกุลค่ะเป็นสระเอจจานสระเอยยักษ์มอม้านะคะวแหวนจริตททหารยยักษ์สระอานอหนูสระอุกไก่สระอูลลิงนะคะค่ะคุณแม่ตอนนี้คันนั้นเป็นนางนะคะเดี๋ยวชวนชื่อคุณแม่อีก 1 ครั้งนะคะวิธีการเตรียมวิทยานุกูลนะคะชุติกานะคะ,"Donate to the beneficiary. The first person is this one. That word is your father. The prefix is ​​Mr. I'll give it to you one more time. Father is a good father. The vowel is S Suea, the Ru Ruea, Sa It Thani, and my last name is the vowel Edgejan, the vowel Aeyak, Morma, Nakawaen, Charitthaharn, Yak, Aonnu, Ukkai, and Ulling vowels. The mother right now is a woman. I'll ask the mother's name one more time. How to prepare Witthaya Nukun, Chutika."
1624.400,1643.000,อ่าเป็นชช้างสระอุตเต่าสระอิกไก่นะคะสระอาแล้วก็รเรือแล้วก็ณเณรถูกต้องไหมคะหรือว่าเป็นญหญิงกไก่สระอาญผู้หญิงจจานนหนูการันต์อ๋อค่ะฐานนามสกุลเป็นนามสกุลเดียวกันไหมคะเตรียมวิทยานุกูลค่ะ,"Ah, it's Cha Chang, the vowel Uttao, the vowel IK Kai, is the vowel Ah, then Rua, and Naen correct? Or is it a woman, ka, Kai, vowel, woman, Jan, Na, Nu Karan? Yes, the base surnames are the same last name. Do you prepare Wittayanukun?"
1647.300,1656.100,นางสาวมุขอันดาเซียนวิทยานุกูลกไก่นะคะอากาศนหนูดเด็กสระอานะคะ,Ms. Muk Andasian Witthaya Nukulokkai NakakakatNuddeksaaanaka
1657.900,1674.900,ขอบพระคุณค่ะนามสกุลเดียวกันเนาะเตรียมวิทยาขอบพระคุณค่ะเบื้องต้นใน 2 ขั้นตอนลงขโมยเงินทั้งหมดเป็นที่เรียบร้อยแล้วค่ะต้องขอขอบพระคุณที่มีระดับมากๆนะคะที่มอบความไว้ใจให้เจ้าหน้าที่ได้ดูแลขออนุญาตอวยพรให้คุณเมลดาและครอบครัวสุขภาพแข็งแรงและร่ำรวยเงินทองแบบนี้ตลอดไปนะคะ,"Thank you, I have the same last name as Triamwittaya. Thank you. In the initial 2 steps, all the money has been stolen. I would like to thank you for being very level-headed for trusting the officials to take care of you. Please allow me to bless Ms. Melda and the family. May you be healthy and wealthy like this forever."
1676.400,1683.300,สอบถามข้อมูลตรงไหนขออนุญาตติดต่อเข้าไปอีก 1 ครั้งนะคะสวัสดีค่ะ,Where can I ask for information? Please allow me to contact you one more time. Hello.
1685.200,1686.600,ตอนนี้คุณ,Now you
